 119.46  132.3481000 13.8072000 11.9754700
 119.66  132.3481000 13.6846600 11.7845800
 119.87  132.3481000 13.6029600 11.7573100
 120.07  132.3481000 13.7867700 12.0027400
 120.28  132.3481000 14.1339800 12.2754300
 120.48  131.8851000 14.0727100 12.0572800
 120.69  132.3481000 13.9705900 11.8936600
 120.89  132.3481000 13.9093200 11.7573100
 121.10  131.8851000 14.0727100 11.9482000
 121.30  131.8851000 14.3790600 12.1663600
 121.51  131.8851000 14.2769400 12.0027400
 121.71  132.3481000 14.0318600 11.8391200
 121.92  131.8851000 13.8480500 11.7300400
 122.12  132.3481000 13.8276200 11.8391200
 122.33  132.3481000 13.9501600 11.9209300
 122.53  132.3481000 13.7255000 11.6209600
 122.73  132.3481000 13.5212700 11.4300700
 122.94  131.8851000 13.4600000 11.4300700
 123.14  132.3481000 13.6233900 11.7027700
 123.35  131.8851000 13.8072000 11.9209300
 123.55  132.3481000 13.5621100 11.7027700
 123.76  131.8851000 13.2966100 11.5664200
 123.96  132.3481000 13.2353400 11.6209600
 124.17  131.8851000 13.5621100 11.9482000
 124.37  132.3481000 14.0931300 12.2208900
 124.58  131.8851000 14.2361000 12.0845500
