 102.01  168.4636000 13.2149100 12.4390500
 102.32  173.5568000 13.3578800 12.4663200
 102.63  168.4636000 13.4191500 12.2754300
 102.93  169.8526000 13.2761800 12.4935900
 103.24  171.7047000 13.5825400 12.5754000
 103.55  171.2417000 13.4191500 12.2754300
 103.86  169.3896000 13.3374500 12.1936200
 104.16  170.3156000 13.1127900 12.5481300
 104.47  172.1677000 13.0923700 12.3027000
 104.78  168.0005000 12.9289800 12.1390800
 105.08  172.6307000 12.8064400 12.3845100
 105.39  172.1677000 12.8064400 12.0572800
 105.70  174.0198000 12.8064400 11.6755000
 106.01  170.3156000 12.5000800 11.9209300
 106.31  177.2609000 12.8064400 12.1118200
 106.62  172.6307000 13.0719500 11.9482000
 106.93  174.4828000 12.9902500 11.9754700
 107.24  173.5568000 12.8677100 12.3027000
 107.54  176.3349000 13.0515200 12.0845500
 107.85  171.7047000 13.0515200 12.0027400
 108.16  173.5568000 13.0106800 12.4117800
 108.46  175.8719000 13.0515200 12.1390800
 108.77  173.5568000 12.9085600 11.8118500
 109.08  175.8719000 12.7451700 11.9482000
 109.39  176.7979000 12.6022000 12.1390800
 109.69  177.7240000 12.9289800 12.0300100
 110.00  173.5568000 13.0106800 12.2481600
 110.31  180.0390000 12.8677100 12.6026700
 110.62  176.3349000 13.0106800 12.4117800
 110.92  177.7240000 13.0515200 12.3027000
 111.23  175.4089000 12.8268600 12.6572100
 111.54  180.0390000 13.0515200 12.5208600
 111.84  175.4089000 13.0106800 12.2481600
 112.15  177.7240000 12.8064400 12.3845100
 112.46  179.5760000 12.8472900 12.3845100
 112.77  177.7240000 12.8472900 12.2208900
 113.07  178.6500000 12.7860200 12.3299700
 113.38  178.6500000 12.8472900 12.7117500
 113.69  181.4281000 12.9698300 12.4390500
 114.00  176.3349000 12.8881300 12.4390500
 114.30  181.4281000 12.9289800 12.9026400
 114.61  179.1130000 13.1127900 12.7390200
 114.92  180.9651000 13.0923700 12.5481300
 115.22  179.1130000 12.9902500 12.7117500
 115.53  183.7432000 13.0515200 12.5754000
 115.84  181.4281000 12.9902500 12.1936200
 116.15  179.1130000 12.7655900 12.3845100
 116.45  181.8911000 12.7860200 12.8481000
 116.76  178.1870000 13.0106800 12.7662900
 117.07  179.1130000 13.0311000 12.7390200
 117.38  177.2609000 13.1740600 13.2026100
 117.68  182.3541000 13.3374500 12.9299100
 117.99  176.3349000 13.1740600 12.6844800
 118.30  179.5760000 13.1536400 13.0662600
 118.60  180.5021000 13.3987300 13.0935300
 118.91  179.1130000 13.3987300 12.9026400
 119.22  179.1130000 13.3170300 13.0117200
 119.53  179.5760000 13.5008400 13.2844200
 119.83  182.3541000 13.5621100 12.8753700
 120.14  177.2609000 13.5212700 12.7390200
 120.45  183.2802000 13.4191500 13.0935300
 120.76  181.4281000 13.5621100 12.9026400
 121.06  181.8911000 13.5416900 12.7390200
 121.37  182.3541000 13.3783000 12.9571800
 121.68  184.2062000 13.4804200 12.8481000
 121.98  184.2062000 13.3987300 12.4390500
 122.29  180.0390000 13.2761800 12.4390500
 122.60  186.0583000 13.3987300 12.7390200
 122.91  181.8911000 13.5212700 12.6026700
 123.21  182.3541000 13.4804200 12.7117500
 123.52  182.3541000 13.7050800 13.2026100
 123.83  182.8172000 13.8480500 12.8753700
 124.14  183.7432000 13.6029600 12.4935900
 124.44  182.3541000 13.3374500 12.6026700
 124.75  188.3734000 13.2966100 12.2754300
 125.06  182.3541000 13.1740600 11.8663900
 125.36  184.2062000 12.9494000 12.1118200
 125.67  185.5953000 13.1332200 12.4663200
 125.98  183.7432000 13.2966100 12.3845100
 126.29  183.7432000 13.3374500 12.5208600
 126.59  180.9651000 13.6029600 13.1480700
 126.90  185.1322000 13.9910100 12.9299100
 127.21  181.4281000 13.8684700 12.7117500
 127.52  184.2062000 13.8480500 13.0389900
 127.82  186.0583000 13.9093200 12.7662900
 128.13  181.4281000 13.6029600 12.3572400
 128.44  185.1322000 13.4600000 12.5208600
 128.74  184.6692000 13.7050800 12.7935600
 129.05  185.5953000 13.7663500 12.4935900
 129.36  181.8911000 13.6233900 12.4390500
 129.67  182.8172000 13.6642300 12.7662900
 129.97  186.0583000 13.7663500 12.2481600
 130.28  181.8911000 13.5212700 12.0027400
 130.59  186.0583000 13.4395700 12.5754000
 130.90  183.7432000 13.6846600 12.5481300
 131.20  182.3541000 13.5008400 12.3027000
 131.51  183.7432000 13.4191500 12.6026700
 131.82  183.7432000 13.6642300 12.8753700
 132.12  185.1322000 13.5212700 12.4935900
 132.43  179.5760000 13.3374500 12.4935900
 132.74  185.1322000 13.5416900 12.9299100
 133.05  186.5213000 13.4600000 12.4117800
 133.35  184.2062000 13.1740600 12.1936200
 133.66  186.0583000 13.3170300 12.7662900
 133.97  181.8911000 13.4804200 12.6572100
 134.27  183.7432000 13.1740600 12.2481600
 134.58  183.7432000 13.0106800 12.3299700
 134.89  186.5213000 13.2353400 12.3845100
 135.20  185.5953000 12.8472900 11.8663900
 135.50  180.9651000 12.5817800 11.8118500
 135.81  187.4473000 12.6634700 12.1390800
 136.12  185.5953000 12.4796600 11.7573100
 136.43  184.6692000 12.1937300 11.7573100
 136.73  184.2062000 12.3979700 12.5208600
 137.04  182.3541000 12.7247400 12.5481300
 137.35  185.1322000 12.6022000 12.2481600
 137.65  183.7432000 12.5205100 12.5208600
 137.96  187.4473000 12.7451700 12.6572100
 138.27  184.6692000 12.5000800 12.1118200
 138.58  181.4281000 12.2754200 11.9754700
 138.88  187.9104000 12.1937300 12.1118200
 139.19  185.5953000 11.9282200 11.5936900
 139.50  186.5213000 11.4789000 11.3209900
 139.81  186.0583000 11.2133900 11.6209600
 140.11  184.6692000 11.2746600 11.5118800
 140.42  186.0583000 11.2133900 11.3755300
 140.73  184.2062000 11.4584800 11.9482000
 141.03  186.9843000 12.0711900 12.1663600
 141.34  185.1322000 11.9078000 11.6482300
 141.65  181.8911000 11.6627100 11.5118800
 141.96  187.4473000 11.8056800 11.7027700
 142.26  185.1322000 11.6422900 11.0482900
 142.57  184.2062000 11.3563600 10.8028700
 142.88  186.9843000 11.4584800 11.1573700
 143.19  183.2802000 11.6014400 10.8301400
 143.49  184.6692000 11.4380500 10.5574400
 143.80  184.2062000 11.4380500 10.9664800
 144.11  183.7432000 11.7444100 11.2664500
 144.41  185.1322000 11.6627100 10.9119400
 144.72  181.4281000 11.5197500 11.0210200
 145.03  184.6692000 11.7648300 11.4846100
 145.34  184.2062000 11.7648300 11.1301000
 145.64  180.5021000 11.5606000 10.9937500
 145.95  184.6692000 11.6422900 11.4573400
 146.26  184.6692000 11.7444100 11.1301000
 146.57  181.8911000 11.4380500 10.8301400
 146.87  185.1322000 11.3359400 11.1573700
 147.18  183.2802000 11.4993200 11.1573700
 147.49  183.7432000 11.2950900 10.8574000
 147.79  185.1322000 11.3359400 10.9937500
 148.10  184.2062000 11.6218700 11.3482600
 148.41  185.5953000 11.7239800 10.9937500
 148.72  181.8911000 11.6422900 11.0210200
 149.02  181.4281000 11.9078000 11.7573100
 149.33  185.1322000 12.3571200 11.4300700
 149.64  181.8911000 12.1528800 11.0755600
 149.95  182.8172000 12.1324600 11.5118800
 150.25  185.1322000 12.4796600 11.4846100
 150.56  180.0390000 12.2958500 11.0482900
 150.87  181.8911000 12.1120300 11.2664500
 151.17  184.6692000 12.4592400 11.7845800
 151.48  180.9651000 12.4796600 11.4846100
 151.79  182.3541000 12.3162700 11.5391500
 152.10  181.8911000 12.6022000 12.0845500
 152.40  181.4281000 12.7655900 11.7027700
 152.71  183.7432000 12.3571200 11.3482600
 153.02  183.7432000 12.2345800 11.7027700
 153.33  183.7432000 12.4796600 11.7845800
 153.63  183.7432000 12.2754200 11.4300700
 153.94  180.0390000 12.1120300 11.5391500
 154.25  182.3541000 12.3162700 11.8118500
 154.55  184.2062000 12.2754200 11.3209900
 154.86  180.9651000 12.0099200 11.2391800
 155.17  182.8172000 12.2141500 12.0572800
 155.48  182.8172000 12.6226300 12.0027400
 155.78  177.7240000 12.5613500 12.0027400
 156.09  180.9651000 12.7247400 12.6572100
 156.40  184.6692000 13.1536400 12.7117500
 156.71  180.9651000 12.9494000 12.2754300
 157.01  183.7432000 12.8064400 12.3845100
 157.32  184.2062000 12.9698300 12.5754000
 157.63  180.9651000 12.8268600 12.1118200
 157.93  182.8172000 12.6022000 11.9754700
 158.24  183.7432000 12.6226300 12.5208600
 158.55  181.4281000 12.7451700 12.2754300
 158.86  181.8911000 12.5613500 12.1118200
 159.16  180.9651000 12.5817800 12.5481300
 159.47  180.0390000 12.8268600 12.4935900
 159.78  182.3541000 12.7043200 12.2208900
 160.09  181.4281000 12.7451700 12.6026700
 160.39  181.4281000 13.1536400 13.0935300
 160.70  181.8911000 13.2761800 12.6299400
 161.01  179.5760000 12.9698300 12.5208600
 161.31  177.7240000 13.1332200 13.0662600
 161.62  181.8911000 13.2149100 12.7117500
 161.93  179.5760000 12.8881300 12.3845100
 162.24  179.5760000 12.8472900 12.9026400
 162.54  182.8172000 13.1740600 12.9299100
 162.85  179.1130000 13.0106800 12.5208600
 163.16  178.6500000 12.7247400 12.5754000
 163.47  183.7432000 12.8268600 12.6026700
 163.77  182.3541000 12.6226300 12.1390800
 164.08  180.5021000 12.3775400 12.2754300
 164.39  184.2062000 12.6634700 12.9844500
 164.69  181.4281000 12.9085600 12.6572100
 165.00  179.1130000 12.6839000 12.4663200
 165.31  183.7432000 12.6634700 12.8481000
 165.62  183.7432000 12.9085600 12.7662900
 165.92  181.4281000 12.6634700 12.4935900
 166.23  183.2802000 12.5000800 12.7662900
 166.54  182.8172000 12.8064400 12.9571800
 166.85  181.4281000 12.7043200 12.4935900
 167.15  183.2802000 12.4592400 12.3845100
 167.46  183.2802000 12.5817800 12.7117500
 167.77  182.3541000 12.4796600 12.2481600
 168.07  182.8172000 12.0916100 11.9209300
 168.38  181.4281000 12.0507600 12.3027000
 168.69  181.4281000 12.3571200 12.2481600
 169.00  181.8911000 12.3366900 12.1663600
 169.30  180.0390000 12.5817800 12.7117500
 169.61  180.5021000 13.2966100 13.1208000
 169.92  181.8911000 13.1944900 12.6026700
 170.22  179.5760000 12.8881300 12.4117800
 170.53  180.5021000 13.0515200 12.7390200
 170.84  183.7432000 13.0311000 12.0845500
 171.15  181.4281000 12.6226300 11.5118800
 171.45  180.9651000 12.5613500 11.7027700
 171.76  184.2062000 12.7451700 11.4028000
 172.07  180.9651000 12.3979700 11.0210200
 172.38  178.6500000 12.1324600 11.3482600
 172.68  182.3541000 12.3571200 11.6209600
 172.99  181.8911000 12.1324600 11.2664500
 173.30  178.6500000 11.9894900 11.4573400
 173.60  182.3541000 12.3366900 12.1118200
 173.91  182.8172000 12.2345800 11.4028000
 174.22  179.1130000 11.7035600 11.0482900
 174.53  181.8911000 11.6627100 11.7027700
 174.83  184.2062000 11.9894900 11.7027700
 175.14  180.0390000 11.8873700 11.5118800
 175.45  179.5760000 11.9078000 11.8936600
 175.76  183.7432000 12.2345800 11.9754700
 176.06  181.8911000 11.9486500 11.2664500
 176.37  180.0390000 11.6014400 11.1573700
 176.68  184.2062000 11.8261000 11.6482300
 176.98  183.7432000 11.9078000 11.1846400
 177.29  180.0390000 11.7444100 11.0755600
 177.60  182.8172000 11.9690700 11.7573100
 177.91  185.1322000 12.3162700 11.4300700
 178.21  180.9651000 12.0711900 11.0482900
 178.52  180.9651000 11.9486500 11.5664200
 178.83  183.7432000 12.5613500 11.9209300
 179.14  180.9651000 12.4592400 11.4846100
 179.44  178.6500000 12.2141500 11.5664200
 179.75  182.8172000 12.4796600 12.1390800
 180.06  181.8911000 12.5205100 11.6755000
 180.36  178.6500000 12.1937300 11.5664200
 180.67  181.8911000 12.2345800 12.1936200
 180.98  183.7432000 12.4388100 11.9482000
 181.29  179.5760000 12.0507600 11.5664200
 181.59  179.5760000 11.9078000 11.9754700
 181.90  181.8911000 12.3366900 12.2208900
 182.21  178.6500000 12.2345800 11.8663900
 182.52  176.7979000 12.0507600 12.0572800
 182.82  180.9651000 12.3979700 12.5754000
 183.13  180.5021000 12.3775400 12.0572800
 183.44  177.7240000 11.9894900 11.7573100
 183.74  180.5021000 11.9690700 12.2481600
 184.05  182.3541000 12.1528800 11.9482000
 184.36  178.6500000 11.9078000 11.5391500
 184.67  179.1130000 11.7444100 11.8391200
 184.97  182.8172000 11.9894900 11.9209300
 185.28  180.0390000 11.8056800 11.5936900
 185.59  177.7240000 11.6627100 11.7845800
 185.90  182.3541000 12.1528800 12.3845100
 186.20  181.8911000 12.2345800 11.8936600
 186.51  178.1870000 11.8873700 11.7573100
 186.82  180.9651000 12.0711900 12.3299700
